Unnamed: 0,casa,tarifa,alfa,conf_tip,cargas,fit_min,fit_med,fit_max,std_dev,consumo,custo_min,custo_med,custo_max,target,conf_min,conf_med,conf_max,t_med,temp,umidade,humor,omega,rel_alt
2023-01-22 01:01:58,22,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0022,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0762,4.8,54.8,4.1,0.17,1
2023-01-22 01:01:59,23,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.81,24.0,5.5,3.8,0.47,0
2023-01-22 01:02:00,24,TC,0.0,Fuzzy,Padrão B,1.24,1.26,1.27,0.0087,14.5,12.7,12.7,12.7,12.7,0.85,0.91,0.95,0.667,23.8,24.5,7.2,0.34,1
2023-01-22 01:02:01,25,TC,0.0,Fuzzy,Padrão B,1.23,1.26,1.28,0.01,14.5,12.7,12.7,12.7,12.7,0.82,0.92,0.96,0.661,19.4,32.4,4.3,0.32,1
2023-01-22 01:02:02,26,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.43,11.9,57.4,7.4,0.17,0
2023-01-22 01:02:03,27,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0022,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0758,2.3,14.0,3.5,0.17,1
2023-01-22 01:02:04,28,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.812,4.3,54.5,4.3,0.17,0
2023-01-22 01:02:05,29,TC,0.0,Fuzzy,Padrão B,1.21,1.25,1.28,0.015,14.5,12.7,12.7,12.7,12.7,0.73,0.87,0.97,0.724,25.1,39.8,1.5,0.51,1
2023-01-22 01:02:06,30,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.43,29.6,33.2,2.0,0.64,0
2023-01-22 01:02:07,31,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0025,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.084,33.8,69.9,7.4,0.61,1
2023-01-22 01:02:08,32,TC,0.0,Fuzzy,Padrão A,1.26,1.27,1.28,0.0031,16.4,14.3,14.3,14.3,14.3,0.93,0.95,0.97,1.73,16.2,37.8,7.0,0.19,1
2023-01-22 01:02:09,33,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.44,28.0,29.6,3.6,0.56,0
2023-01-22 01:02:10,34,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0795,35.1,18.7,8.6,0.5,1
2023-01-22 01:02:11,35,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0731,3.7,66.4,0.6,0.16,0
2023-01-22 01:02:12,36,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0068,14.5,12.7,12.7,12.7,12.7,0.89,0.95,0.98,0.539,21.9,46.3,9.5,0.18,1
2023-01-22 01:02:13,37,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.809,20.0,19.3,0.8,0.5,0
2023-01-22 01:02:14,38,TC,0.0,Fuzzy,Padrão B,1.22,1.25,1.27,0.012,14.5,12.7,12.7,12.7,12.7,0.77,0.87,0.93,0.715,24.4,27.4,4.4,0.48,1
2023-01-22 01:02:15,39,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0827,26.5,46.2,5.7,0.5,1
2023-01-22 01:02:16,40,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0721,3.2,13.4,0.7,0.16,0
2023-01-22 01:02:17,41,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.541,0.4,73.5,3.9,0.17,1
2023-01-22 01:02:18,42,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0802,36.4,13.0,8.9,0.5,1
2023-01-22 01:02:19,43,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0714,16.5,80.5,6.5,0.17,0
2023-01-22 01:02:20,44,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.554,4.7,66.0,1.8,0.16,1
2023-01-22 01:02:21,45,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.813,20.3,4.9,8.7,0.17,0
2023-01-22 01:02:22,46,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.556,8.3,98.8,5.7,0.16,1
2023-01-22 01:02:23,47,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.809,11.9,38.5,7.5,0.17,0
2023-01-22 01:02:24,48,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.564,9.2,5.3,0.4,0.16,1
2023-01-22 01:02:25,49,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.812,23.1,99.3,8.6,0.17,0
2023-01-22 01:02:26,50,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.561,3.7,59.7,1.5,0.16,1
2023-01-22 01:02:27,51,ToU,0.25,No_fuzzy,Padrão B,1.1,1.17,1.2,0.025,14.5,12.2,13.6,15.3,13.8,0.5,0.76,0.87,0.769,35.6,95.5,5.4,0.84,0
2023-01-22 01:02:28,52,ToU,0.5,Fuzzy,Padrão A,1.11,1.2,1.26,0.029,16.4,11.7,13.6,16.4,15.8,0.9,0.93,0.96,2.49,12.3,39.6,1.8,0.26,1
2023-01-22 01:02:29,53,ToU,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,3.65,3.99,4.1,4.04,0.96,0.98,0.99,0.0715,39.3,35.6,2.0,0.84,0
2023-01-22 01:02:30,54,ToU,0.25,Fuzzy,Padrão B,1.13,1.18,1.22,0.027,14.5,12.2,13.4,15.0,13.8,0.67,0.81,0.91,0.792,38.6,41.5,6.1,0.66,1
2023-01-22 01:02:31,55,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.82,0.88,0.91,2.33,20.7,8.9,1.0,0.5,1
2023-01-22 01:02:32,56,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0934,1.2,76.9,5.7,0.16,0
2023-01-22 01:02:33,57,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0877,15.1,42.3,9.0,0.17,0
2023-01-22 01:02:34,58,ToU,0.5,Fuzzy,Padrão B,1.11,1.16,1.19,0.025,14.5,12.2,13.2,14.6,13.8,0.91,0.95,0.97,0.654,3.1,79.3,2.9,0.16,1
2023-01-22 01:02:35,59,ToU,0.75,Fuzzy,Padrão B,1.01,1.09,1.15,0.043,14.5,12.2,13.3,14.8,13.8,0.89,0.94,0.97,0.796,10.3,68.6,1.8,0.18,1
2023-01-22 01:02:36,60,ToU,1.0,Fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0848,17.8,19.4,9.8,0.16,1
2023-01-22 01:02:37,61,ToU,0.5,Fuzzy,Padrão B,1.11,1.16,1.19,0.025,14.5,12.2,13.2,14.6,13.8,0.91,0.95,0.97,0.651,5.1,10.3,1.4,0.16,1
2023-01-22 01:02:38,62,ToU,0.75,Fuzzy,Padrão B,0.999,1.09,1.15,0.039,14.5,12.2,13.3,14.8,13.8,0.69,0.81,0.89,0.678,21.2,1.5,2.9,0.5,1
2023-01-22 01:02:39,63,ToU,0.75,Fuzzy,Padrão B,1.02,1.1,1.15,0.039,14.5,12.2,13.1,14.6,13.8,0.9,0.94,0.98,0.725,0.7,24.5,5.9,0.16,1
2023-01-22 01:02:40,64,ToU,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,3.65,3.99,4.1,4.04,0.96,0.98,0.99,0.0704,11.3,21.9,0.9,0.21,0
2023-01-22 01:02:41,65,ToU,0.25,Fuzzy,Padrão B,1.14,1.19,1.22,0.019,14.5,12.2,13.1,14.4,13.8,0.7,0.85,0.92,0.757,24.8,20.8,3.4,0.49,1
2023-01-22 01:02:42,66,ToU,0.75,Fuzzy,Padrão B,1.01,1.09,1.15,0.043,14.5,12.2,13.3,14.8,13.8,0.89,0.94,0.97,0.793,23.0,93.9,7.7,0.18,1
2023-01-22 01:02:43,67,ToU,1.0,Fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0881,26.8,83.4,0.4,0.64,1
2023-01-22 01:02:44,68,ToU,0.5,Fuzzy,Padrão B,1.06,1.13,1.18,0.036,14.5,12.2,13.3,14.8,13.8,0.57,0.76,0.88,0.754,34.6,65.4,5.1,0.69,1
2023-01-22 01:02:45,69,ToU,1.0,No_fuzzy,Padrão B,0.925,1.03,1.11,0.057,14.5,12.2,13.3,14.8,13.8,0.52,0.72,0.81,0.761,40.4,33.5,4.0,0.63,0
2023-01-22 01:02:46,70,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.74,0.83,0.88,2.32,32.4,86.9,6.2,0.75,1
2023-01-22 01:02:47,71,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0912,30.8,32.8,4.4,0.58,0
2023-01-22 01:02:48,72,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0865,24.1,20.0,9.5,0.17,0
2023-01-22 01:02:49,73,ToU,0.5,Fuzzy,Padrão B,1.11,1.16,1.19,0.025,14.5,12.2,13.2,14.6,13.8,0.91,0.95,0.97,0.655,6.8,49.8,10.0,0.16,1
2023-01-22 01:02:50,74,ToU,0.75,Fuzzy,Padrão B,1.01,1.09,1.15,0.043,14.5,12.2,13.3,14.8,13.8,0.89,0.94,0.97,0.797,24.7,78.7,9.0,0.18,1
2023-01-22 01:02:51,75,ToU,1.0,Fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0852,6.2,7.9,4.2,0.17,1
2023-01-22 01:02:52,76,ToU,0.5,Fuzzy,Padrão B,1.07,1.14,1.18,0.028,14.5,12.2,13.2,14.8,13.8,0.7,0.84,0.92,0.682,20.7,93.6,3.5,0.52,1
2023-01-22 01:02:53,77,ToU,0.5,No_fuzzy,Padrão A,1.14,1.19,1.24,0.027,16.4,11.9,13.5,15.0,15.8,0.76,0.82,0.88,2.61,36.2,80.3,4.7,0.84,0
2023-01-22 01:02:54,78,ToU,1.0,No_fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.72,0.81,0.86,2.3,6.1,7.8,2.9,0.16,0
2023-01-22 01:02:55,79,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0904,9.3,44.1,7.0,0.18,0
2023-01-22 01:02:56,80,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0868,39.2,60.6,2.5,0.84,0
2023-01-22 01:02:57,81,ToU,0.5,Fuzzy,Padrão B,1.11,1.15,1.19,0.024,14.5,12.2,13.2,14.6,13.8,0.89,0.94,0.97,0.641,10.2,45.4,3.2,0.18,1
2023-01-22 01:02:58,82,ToU,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,13.7,15.1,16.7,15.8,0.81,0.87,0.91,2.41,2.4,48.9,4.2,0.17,0
2023-01-22 01:02:59,83,ToU,0.5,Fuzzy,Padrão A,1.14,1.2,1.26,0.032,16.4,11.5,13.3,15.1,15.8,0.83,0.88,0.92,2.43,25.7,54.9,4.6,0.54,1
2023-01-22 01:03:00,84,ToU,0.75,Fuzzy,Padrão A,1.03,1.17,1.26,0.053,16.4,11.7,13.6,16.5,15.8,0.89,0.93,0.96,2.68,13.0,33.6,0.5,0.3,1
2023-01-22 01:03:01,85,ToU,0.5,Fuzzy,Padrão A,1.14,1.19,1.24,0.027,16.4,12.0,13.5,15.1,15.8,0.77,0.86,0.93,2.33,33.5,3.9,3.9,0.64,1
2023-01-22 01:03:02,86,ToU,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0019,4.86,3.71,4.01,4.1,4.04,0.97,0.98,0.99,0.0756,7.7,26.6,5.0,0.16,1
2023-01-22 01:03:03,87,ToU,1.0,Fuzzy,Padrão B,0.925,1.03,1.11,0.057,14.5,12.2,13.3,14.8,13.8,0.9,0.94,0.97,0.766,15.2,44.3,8.8,0.17,1
2023-01-22 01:03:04,88,ToU,1.0,Fuzzy,Padrão A,1.07,1.15,1.24,0.05,16.4,12.0,13.3,14.6,15.8,0.93,0.94,0.96,2.33,9.7,45.2,7.8,0.16,1
2023-01-22 01:03:05,89,ToU,0.25,No_fuzzy,Padrão C,1.21,1.22,1.23,0.0077,4.86,3.59,3.74,4.06,4.04,0.94,0.96,0.99,0.0904,6.3,91.3,2.1,0.16,0
2023-01-22 01:03:06,90,ToU,1.0,No_fuzzy,Padrão C,0.988,1.07,1.11,0.041,4.86,3.59,3.74,4.09,4.04,0.93,0.96,0.98,0.0869,20.7,31.6,9.5,0.17,0
2023-01-22 01:03:07,91,ToU,0.5,Fuzzy,Padrão B,1.08,1.14,1.18,0.027,14.5,12.3,13.1,14.8,13.8,0.76,0.84,0.94,0.692,25.9,6.0,3.8,0.51,1
2023-01-22 01:03:08,92,ToU,0.75,No_fuzzy,Padrão C,1.07,1.13,1.15,0.021,4.86,3.59,3.68,4.04,4.04,0.93,0.96,0.98,0.0905,20.0,41.9,3.6,0.46,0
2023-01-22 01:03:09,93,ToU,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,13.7,15.1,16.7,15.8,0.81,0.87,0.91,2.43,5.9,22.2,2.1,0.16,0
2023-01-22 01:03:10,94,ToU,0.5,Fuzzy,Padrão A,1.11,1.19,1.24,0.032,16.4,11.8,13.7,16.2,15.8,0.76,0.84,0.92,2.46,40.7,47.7,1.1,0.84,1
2023-01-22 01:03:11,95,ToU,0.75,Fuzzy,Padrão B,1.02,1.1,1.15,0.039,14.5,12.2,13.1,14.6,13.8,0.9,0.94,0.98,0.723,16.3,47.8,8.8,0.16,1
2023-01-22 01:03:12,96,ToU,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,3.65,3.99,4.1,4.04,0.96,0.98,0.99,0.0713,3.1,13.1,8.5,0.16,0
2023-01-22 01:03:13,97,ToU,0.25,Fuzzy,Padrão B,1.12,1.18,1.22,0.024,14.5,12.2,13.4,14.5,13.8,0.61,0.79,0.92,0.818,32.6,95.7,6.4,0.72,1
2023-01-22 01:03:14,98,ToU,0.75,Fuzzy,Padrão B,1.01,1.08,1.15,0.039,14.5,12.2,13.4,14.6,13.8,0.79,0.88,0.92,0.787,22.1,89.5,4.6,0.36,1
2023-01-22 01:03:15,99,ToU,0.5,Fuzzy,Padrão A,1.13,1.22,1.26,0.03,16.4,11.7,13.2,15.9,15.8,0.93,0.95,0.96,2.45,12.3,80.0,5.8,0.17,1
2023-01-22 01:03:16,100,ToU,0.75,Fuzzy,Padrão C,1.06,1.13,1.15,0.028,4.86,3.59,3.72,4.11,4.04,0.94,0.96,0.98,0.0836,1.1,9.0,8.7,0.16,1
2023-01-23 02:01:18,1,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.817,28.8,15.2,3.2,0.59,0
2023-01-23 02:01:19,2,TC,0.0,Fuzzy,Padrão B,1.23,1.26,1.28,0.013,14.5,12.7,12.7,12.7,12.7,0.81,0.89,0.97,0.772,17.1,39.1,1.5,0.47,1
2023-01-23 02:01:20,3,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.561,6.7,28.8,1.8,0.16,1
2023-01-23 02:01:21,4,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.816,30.6,49.7,5.2,0.55,0
2023-01-23 02:01:22,5,TC,0.0,Fuzzy,Padrão B,1.15,1.23,1.26,0.026,14.5,12.7,12.7,12.7,12.7,0.52,0.79,0.91,0.835,32.2,79.0,1.4,0.8,1
2023-01-23 02:01:23,6,TC,0.0,Fuzzy,Padrão A,1.22,1.25,1.27,0.011,16.4,14.3,14.3,14.3,14.3,0.79,0.87,0.94,2.3,37.7,1.6,3.1,0.81,1
2023-01-23 02:01:24,7,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0068,14.5,12.7,12.7,12.7,12.7,0.89,0.95,0.98,0.548,14.0,92.3,9.2,0.18,1
2023-01-23 02:01:25,8,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.796,35.0,12.3,1.8,0.84,0
2023-01-23 02:01:26,9,TC,0.0,Fuzzy,Padrão B,1.22,1.26,1.27,0.015,14.5,12.7,12.7,12.7,12.7,0.76,0.89,0.95,0.702,16.4,62.3,3.7,0.42,1
2023-01-23 02:01:27,10,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.41,34.9,47.6,2.3,0.84,0
2023-01-23 02:01:28,11,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0025,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0909,33.6,21.0,0.7,0.83,1
2023-01-23 02:01:29,12,TC,0.0,Fuzzy,Padrão B,1.2,1.25,1.27,0.016,14.5,12.7,12.7,12.7,12.7,0.71,0.86,0.95,0.689,21.2,17.8,1.3,0.5,1
2023-01-23 02:01:30,13,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.559,3.4,37.5,8.1,0.16,1
2023-01-23 02:01:31,14,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.801,36.1,61.8,0.0,0.84,0
2023-01-23 02:01:32,15,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0068,14.5,12.7,12.7,12.7,12.7,0.89,0.95,0.98,0.543,24.5,45.7,8.2,0.18,1
2023-01-23 02:01:33,16,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.809,10.4,99.0,6.8,0.17,0
2023-01-23 02:01:34,17,TC,0.0,Fuzzy,Padrão B,1.23,1.26,1.28,0.012,14.5,12.7,12.7,12.7,12.7,0.82,0.91,0.98,0.593,19.5,53.7,4.7,0.31,1
2023-01-23 02:01:35,18,TC,0.0,Fuzzy,Padrão C,1.28,1.28,1.28,0.0017,4.86,4.24,4.24,4.24,4.24,0.97,0.98,0.99,0.0702,22.1,50.2,7.8,0.24,1
2023-01-23 02:01:36,19,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.43,1.8,25.0,5.4,0.16,0
2023-01-23 02:01:37,20,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0775,31.9,82.2,9.6,0.55,1
2023-01-23 02:01:38,21,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.44,27.2,41.6,0.0,0.54,0
2023-01-23 02:01:39,22,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0026,4.86,4.24,4.24,4.24,4.24,0.94,0.98,0.99,0.085,38.1,1.4,7.5,0.56,1
2023-01-23 02:01:40,23,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0695,2.5,52.3,5.3,0.16,0
2023-01-23 02:01:41,24,TC,0.0,Fuzzy,Padrão B,1.22,1.26,1.27,0.015,14.5,12.7,12.7,12.7,12.7,0.76,0.89,0.95,0.615,30.4,43.7,9.4,0.44,1
2023-01-23 02:01:42,25,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.072,3.8,80.8,7.4,0.17,0
2023-01-23 02:01:43,26,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.006,14.5,12.7,12.7,12.7,12.7,0.9,0.96,0.98,0.547,1.1,37.3,7.2,0.17,1
2023-01-23 02:01:44,27,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.002,4.86,4.24,4.24,4.24,4.24,0.96,0.98,1.0,0.0698,18.2,51.3,5.0,0.2,1
2023-01-23 02:01:45,28,TC,0.0,Fuzzy,Padrão B,1.22,1.26,1.27,0.012,14.5,12.7,12.7,12.7,12.7,0.77,0.9,0.96,0.725,15.0,34.7,0.5,0.41,1
2023-01-23 02:01:46,29,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0029,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0805,38.0,2.0,6.9,0.63,1
2023-01-23 02:01:47,30,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.818,7.1,83.1,7.9,0.16,0
2023-01-23 02:01:48,31,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0082,14.5,12.7,12.7,12.7,12.7,0.87,0.94,0.98,0.585,11.5,11.5,1.4,0.22,1
2023-01-23 02:01:49,32,TC,0.0,Fuzzy,Padrão A,1.25,1.27,1.28,0.0051,16.4,14.3,14.3,14.3,14.3,0.89,0.93,0.96,1.97,27.6,91.0,7.2,0.36,1
2023-01-23 02:01:50,33,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.559,5.6,58.0,8.5,0.16,1
2023-01-23 02:01:51,34,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.819,27.8,91.0,6.4,0.36,0
2023-01-23 02:01:52,35,TC,0.0,Fuzzy,Padrão B,1.18,1.23,1.27,0.025,14.5,12.7,12.7,12.7,12.7,0.61,0.81,0.95,0.775,30.9,80.6,0.7,0.73,1
2023-01-23 02:01:53,36,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.808,40.3,68.6,7.3,0.65,0
2023-01-23 02:01:54,37,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.562,4.6,80.9,4.9,0.16,1
2023-01-23 02:01:55,38,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.807,31.8,51.5,2.3,0.78,0
2023-01-23 02:01:56,39,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0068,14.5,12.7,12.7,12.7,12.7,0.89,0.95,0.98,0.541,14.2,96.1,7.0,0.18,1
2023-01-23 02:01:57,40,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.805,20.8,15.3,8.3,0.17,0
2023-01-23 02:01:58,41,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0068,14.5,12.7,12.7,12.7,12.7,0.89,0.95,0.97,0.553,16.8,10.0,6.7,0.19,1
2023-01-23 02:01:59,42,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0027,4.86,4.24,4.24,4.24,4.24,0.95,0.98,0.99,0.0903,37.7,39.0,0.5,0.84,1
2023-01-23 02:02:00,43,TC,0.0,No_fuzzy,Padrão A,1.23,1.25,1.26,0.0091,16.4,14.3,14.3,14.3,14.3,0.81,0.87,0.91,2.41,18.1,6.7,4.9,0.2,0
2023-01-23 02:02:01,44,TC,0.0,Fuzzy,Padrão C,1.27,1.28,1.28,0.0022,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0752,22.6,80.7,9.6,0.17,1
2023-01-23 02:02:02,45,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.81,25.5,47.4,5.7,0.49,0
2023-01-23 02:02:03,46,TC,0.0,Fuzzy,Padrão B,1.24,1.26,1.27,0.0085,14.5,12.7,12.7,12.7,12.7,0.83,0.92,0.96,0.576,20.2,47.3,5.2,0.29,1
2023-01-23 02:02:04,47,TC,0.0,No_fuzzy,Padrão C,1.27,1.28,1.28,0.0021,4.86,4.24,4.24,4.24,4.24,0.96,0.98,0.99,0.0704,7.8,64.3,7.1,0.17,0
2023-01-23 02:02:05,48,TC,0.0,Fuzzy,Padrão B,1.26,1.27,1.28,0.0055,14.5,12.7,12.7,12.7,12.7,0.91,0.96,0.99,0.562,0.1,15.1,9.2,0.16,1
2023-01-23 02:02:06,49,TC,0.0,No_fuzzy,Padrão B,1.16,1.22,1.26,0.023,14.5,12.7,12.7,12.7,12.7,0.58,0.79,0.91,0.812,4.5,17.8,8.4,0.16,0
2023-01-23 02:02:07,50,TC,0.0,Fuzzy,Padrão B,1.25,1.27,1.28,0.0068,14.5,12.7,12.7,12.7,12.7,0.89,0.95,0.97,0.557,16.1,20.3,6.9,0.19,1
2023-01-23 02:02:08,51,ToU,0.75,Fuzzy,Padrão C,1.07,1.13,1.15,0.024,4.86,3.59,3.7,4.05,4.04,0.93,0.96,0.98,0.0996,22.9,59.2,4.7,0.48,1
